ClinicID,OnlineAppointmentUse,malepct,unemp,age16to24,age25to34,age35to44,age45to54,age55to64,age65to74,age75to84,age85plus,phoneeasy,onlineasy,race,longstdhealth,canmngownhealth,reducedability,prefgpalways,bcaaware,vendor,numpats
4320,0.078840312,0.477314695,0.08114799,0.161617203,0.179029149,0.183697841,0.180690333,0.135748213,0.081191864,0.059225247,0.01880015,0.515402964,0.929852529,0.748549033,0.495379298,0.87140156,0.541242632,0.448026834,0.476377327,TPP,13981
4321,0.123410752,0.488067342,0.041770145,0.156762549,0.175807108,0.200693165,0.164597217,0.159664449,0.071936233,0.051084468,0.019454812,0.773570504,0.715138667,0.563652733,0.481660751,0.725856914,0.636830923,0.172752337,0.345202482,TPP,17922
4322,0.395083469,0.441078507,0.023175416,0.078845856,0.169991677,0.14109311,0.184693119,0.167264793,0.151175209,0.0921163,0.014819937,0.711533337,0.802863441,0.899146909,0.618232886,0.871554164,0.649864215,0.223476556,0.683695967,TPP,12546
4323,0.157302818,0.488297606,0.007804033,0.042213612,0.096959839,0.103296303,0.225422182,0.215152342,0.204745612,0.099472054,0.012738057,0.969309404,0.914959403,0.985040335,0.568583039,0.894092644,0.57103142,0.23400396,0.593076767,TPP,7805
4324,0.196288519,0.477576352,0.030922601,0.069920527,0.081520278,0.171249119,0.198880982,0.201032638,0.151304455,0.08856745,0.037524551,0.840442481,0.923943372,0.970570998,0.570294659,0.921000255,0.469350241,0.683132099,0.603512841,TPP,6061
4325,0.043006856,0.491830489,0.117439666,0.187484386,0.193526006,0.088289206,0.23114621,0.165659981,0.09548501,0.038409202,0,0.513273185,0.585111641,0.659961881,0.54960874,0.768540382,0.581558346,0.503485562,0.086666895,TPP,3469
4326,0.158682023,0.46571687,0.022426484,0.035873612,0.162080252,0.113919487,0.193657766,0.263787612,0.139622912,0.074378056,0.016680302,0.60979965,0.849787818,0.910918845,0.512168612,0.857569613,0.550937588,0.355227171,0.62467568,TPP,20714
4327,0.256590781,0.472001097,0.020732761,0.076788117,0.091933976,0.207480571,0.154242906,0.179287309,0.167544192,0.061678572,0.061044357,0.914264475,0.779696095,0.914157087,0.530326566,0.916900405,0.485263794,0.619192728,0.63250569,EMIS,9074
4328,0.145508241,0.501240768,0.006879407,0.099480931,0.082937205,0.101444074,0.149911322,0.287373076,0.154335824,0.096064624,0.028452943,0.804210821,0.785607766,0.959920724,0.543562781,0.907113555,0.427130408,0.366855249,0.552969799,TPP,11029
4329,0.072572786,0.540989829,0.026231039,0.121275392,0.145289522,0.166519847,0.213923267,0.124009405,0.120157655,0.073807288,0.035017623,0.593539558,0.879311237,0.929452544,0.561502307,0.880779848,0.533422234,0.154651039,0.409663023,TPP,11103
4330,0.13044499,0.4960033,0.04674451,0.087057428,0.337172925,0.154973897,0.198993958,0.077487476,0.077115826,0.04741002,0.01978847,0.478216616,0.706993154,0.53646438,0.455335733,0.686157704,0.718771993,0.593442297,0.310728831,TPP,15636
4331,0.094008518,0.457710451,0.03206759,0.101836747,0.187149479,0.205859719,0.132691844,0.169790367,0.118179857,0.073146146,0.011345841,0.423033033,0.700950513,0.672358902,0.437982457,0.824314221,0.687777911,0.276026646,0.29417314,TPP,19070
4332,0.081494215,0.500982653,0.024711787,0.096565902,0.16159803,0.298687118,0.182405537,0.111884379,0.084413654,0.055532388,0.008912992,0.672233981,0.772974757,0.628309054,0.38821814,0.809684056,0.543714402,0.273941198,0.500424475,TPP,10315
4333,0.195313064,0.578729259,0.017448627,0.082281045,0.197353768,0.175749404,0.164578385,0.143189971,0.122910245,0.064856731,0.049080451,0.916089053,0.944476434,0.936614988,0.57656214,0.833187745,0.624233261,0.471280214,0.40653615,EMIS,11375
4334,0.343925678,0.507361968,0.015375206,0.106449487,0.266578478,0.19347872,0.154613456,0.099641036,0.092751888,0.058757935,0.027729,0.567931941,0.883096665,0.747125015,0.527679365,0.829197359,0.615447767,0.300867807,0.657566077,TPP,12726
4335,0.281702033,0.5165,0.026648764,0.162435515,0.132969662,0.097415941,0.158887887,0.187167778,0.15614386,0.098858724,0.006120633,0.533379508,0.774033842,0.935445788,0.547626282,0.893949807,0.50044127,0.48357226,0.750330251,EMIS,9601
4336,0.071461755,0.400982108,0.017970496,0.090455647,0.153665959,0.204655802,0.133842731,0.177292914,0.138145851,0.073209325,0.02873177,0.791103294,0.939314965,0.88935113,0.512877196,0.834615049,0.634948911,0.467042673,0.344031418,TPP,21159
4337,0.090402068,0.498766702,0.038708757,0.042038507,0.243453138,0.138250222,0.213799739,0.161121093,0.123948444,0.067649698,0.009739158,0.369178612,0.809746441,0.472334156,0.509288259,0.775295751,0.653106406,0.457052997,0.268018553,EMIS,4380
4338,0.060289129,0.537260417,0.037048218,0.19416598,0.150368058,0.151513364,0.166995,0.134326337,0.105182441,0.059935283,0.037513538,0.868607399,0.73322862,0.625122722,0.482091165,0.799726586,0.547798771,0.768170215,0.265983425,TPP,5803
4339,0.11930252,0.515975416,0.013416356,0.089598364,0.226169043,0.091884011,0.206919077,0.156218753,0.109110026,0.091698588,0.028402138,0.505922796,0.788278961,0.83857691,0.463244906,0.845381817,0.495203549,0.169054016,0.492270885,TPP,14712
4340,0.179404639,0.460130302,0,0.117407676,0.151489138,0.169664403,0.192082811,0.120547839,0.142130052,0.093327726,0.013350357,0.407490228,0.817877237,0.915598049,0.480276986,0.949109499,0.535177261,0.137863958,0.622547648,TPP,13911
4341,0.084819506,0.51925317,0.013001816,0.04282973,0.194516266,0.100907898,0.16981439,0.164905643,0.153691632,0.118401684,0.054932758,0.877642313,0.706622109,0.91149719,0.521641603,0.881026095,0.435039066,0.769474572,0.16453481,TPP,10664
4342,0.218181239,0.435022824,0.034353484,0.104051878,0.195882964,0.153377683,0.157766889,0.178767542,0.112248627,0.0829281,0.014976316,0.66459968,0.861923465,0.725534046,0.622106359,0.77455554,0.650751305,0.146561838,0.688605336,TPP,9800
4343,0.254996962,0.520632558,0.019218945,0.026259742,0.234178169,0.193994447,0.178839594,0.145659495,0.128435809,0.07158788,0.021044865,0.225822949,0.758192561,0.782531003,0.539228771,0.769784912,0.631033146,0.057626718,0.568080218,TPP,21768
4344,0.037828566,0.464196072,0.009349613,0.034344273,0.152663087,0.161739766,0.185486389,0.184784371,0.165519612,0.094486374,0.020976127,0.352169354,0.904532747,0.818760447,0.590265815,0.820906291,0.524724373,0.298793682,0.303905799,TPP,10326
4345,0.047799428,0.477964946,0.026740525,0.117231228,0.16078752,0.160123773,0.162710848,0.204384046,0.085592136,0.077734351,0.031436099,0.314092475,0.788389574,0.767487851,0.639587089,0.883605938,0.634501846,0.11425709,0.196760405,TPP,14494
4346,0.175980169,0.501066245,0.037506155,0.120819673,0.101141293,0.149284264,0.228972003,0.13379158,0.115788074,0.118101465,0.032101648,0.874436071,0.909734798,0.931245062,0.646263663,0.841628993,0.612849847,0.589805256,0.431519213,EMIS,12498
4347,0.168567607,0.477288676,0.027224714,0.190224378,0.191281207,0.122315227,0.16059565,0.126019129,0.128129478,0.067558472,0.013876459,0.647869545,0.667828717,0.793594251,0.458941906,0.866276173,0.530441598,0.371352448,0.597710911,TPP,17288
4348,0.091845747,0.543537856,0,0.044447451,0.169528576,0.218333405,0.198014673,0.156842217,0.142658124,0.060447694,0.00972786,0.758694055,0.777616929,0.697901933,0.584638407,0.857738097,0.432360121,0.378920777,0.224451039,TPP,6318
4349,0.212283498,0.468770854,0.041723396,0.125197329,0.070867746,0.165624807,0.177916726,0.205407204,0.160249069,0.060857714,0.033879405,0.907480524,0.883851611,0.928678083,0.492982862,0.842198973,0.562189783,0.52552659,0.479062593,TPP,13678
4350,0.079817234,0.474578473,0.034378761,0.056176939,0.231538073,0.143046093,0.243279461,0.101267836,0.110928667,0.065095171,0.04866776,0.92368116,0.909273773,0.573270686,0.414884735,0.887821519,0.580107721,0.672399966,0.281652553,EMIS,4553
4351,0.198117217,0.522976444,0.021204629,0.025921307,0.242172219,0.210877125,0.124095738,0.160361193,0.158198874,0.058633057,0.019740487,0.284857054,0.726054647,0.856162396,0.595728345,0.90667513,0.536658952,0.187953599,0.538989837,TPP,18940
4352,0.170147472,0.548653504,-98,0.043678656,0.165372801,0.225487641,0.197410899,0.157908576,0.11557592,0.059617719,0.034947788,0.720827995,0.822456917,0.949091299,0.51759743,0.950161439,0.514267701,0.53271838,0.597283044,TPP,20992
4353,0.104197177,0.52152274,0.033862177,0.098278676,0.111525569,0.1551007,0.16754607,0.209472055,0.142143184,0.104171531,0.011762214,0.861696341,0.949307202,0.982637196,0.548974237,0.944574294,0.414175282,0.646206188,0.337563441,EMIS,5520
4354,0.158135985,0.462515561,0.022695838,0.110481147,0.115121401,0.198420601,0.295296716,0.088477148,0.114464494,0.063448671,0.014289822,0.968883052,0.947476038,0.832707154,0.501263003,0.861841669,0.462694584,0.807446451,0.563118829,TPP,6828
4355,0.216577201,0.536691642,0,0.07258951,0.189465158,0.237794154,0.161515807,0.170238406,0.110623146,0.052761833,0.005011986,0.859922926,0.867819678,0.57811806,0.364508764,0.866858907,0.480638482,0.606392139,0.460840818,EMIS,4179
4356,0.139618011,0.519157891,0.041233535,0.15995437,0.169986601,0.149228331,0.197330655,0.128881669,0.132120948,0.044828484,0.017668942,0.570897201,0.747213892,0.76360496,0.590940136,0.736378402,0.717187163,0.28447546,0.613173526,TPP,10632
4357,0.24547887,0.487142341,0,0.095248666,0.111025723,0.181296906,0.214531135,0.166259155,0.131865335,0.090367873,0.009405207,0.843971372,0.851081604,0.912388301,0.51472933,0.821903782,0.51627278,0.671764209,0.722277322,EMIS,16124
4358,0.198930587,0.53809225,0.02154041,0.094548995,0.117103066,0.140970203,0.203310255,0.159501196,0.17321782,0.080300415,0.03104805,0.857248589,0.814670394,0.962280159,0.600231665,0.911860028,0.503661178,0.710507824,0.506527811,EMIS,6467
4359,0.152440383,0.475633238,0.02933482,0.070504989,0.075914935,0.121171246,0.164948822,0.224598465,0.19894179,0.122680582,0.021239171,0.977941838,0.932589865,0.947647332,0.538386564,0.935774405,0.501154449,0.769900906,0.74229384,TPP,13461
4360,0.006626921,0.500548292,0,0.031344871,0.1564667,0.151741303,0.191143589,0.105807149,0.228991364,0.105374148,0.029130876,0.905939369,0.544941322,0.930937565,0.535232842,0.787355612,0.626717308,-97,0.059559928,EMIS,2582
4361,0.08247429,0.433825739,0.011218901,0.124914849,0.127248453,0.213901139,0.181002318,0.140883223,0.112486746,0.078213806,0.021349466,0.758361935,0.895554899,0.956294474,0.553159593,0.898959199,0.573767349,0.378641215,0.611551626,EMIS,10573
4362,0.097344313,0.488830918,0.07781597,0.161977498,0.142045631,0.218812845,0.200983446,0.130309422,0.107766939,0.027848779,0.01025544,0.621447341,0.689723363,0.440433293,0.500141502,0.848787142,0.74840091,0.33797112,0.304797457,TPP,5936
4363,0.194146658,0.556493201,0.028155965,0.078195106,0.214178597,0.13304332,0.181616575,0.187441944,0.098037619,0.065757286,0.041729552,0.561895171,0.816243949,0.737483991,0.48295227,0.839038058,0.586818201,0.277450058,0.335937044,TPP,9572
4364,0.091934627,0.449492078,0.02682359,0.037258076,0.127580345,0.137613608,0.198937595,0.213533207,0.177694955,0.082859204,0.024523011,0.786227274,0.793416239,0.973538095,0.65518562,0.86502834,0.572737039,0.564430085,0.500009589,TPP,5219
4365,0.081727629,0.377752918,0,0.055337229,0.15905336,0.11185789,0.160367631,0.156585693,0.208653256,0.09733686,0.05080808,0.361869334,0.475131994,0.924644439,0.671278943,0.807626154,0.575885816,0.155596792,0.402521783,EMIS,6146
4366,0.103959533,0.593084534,0.05311597,0,0.162902225,0.18292785,0.181136376,0.185761917,0.186886093,0.085037711,0.015347827,0.78096975,0.65549166,0.910483374,0.662172683,0.859828603,0.69203087,-97,0.444560015,TPP,1340
4367,0.046397153,0.475632954,0.005250568,0.051956546,0.120807494,0.222108151,0.217091136,0.198600774,0.113417798,0.06111054,0.014907561,0.63400489,0.810749488,0.824780842,0.42548283,0.843718169,0.424052335,0.222320885,0.248366524,TPP,9499
4368,0.006351814,0.532767529,0.008277383,0.018834223,0.203909117,0.143234768,0.174697753,0.182352828,0.173798771,0.074797914,0.028374627,0.972490118,0.835750505,0.838436017,0.457007269,0.912050063,0.473397311,0.671909821,0.138272482,TPP,2045
4369,0.082567566,0.406602857,0.008077966,0.089325771,0.217092031,0.204690952,0.155594195,0.169165877,0.114950404,0.030246869,0.0189339,0.467031375,0.713859724,0.83650782,0.501374366,0.760132474,0.582602997,0.23173793,0.30712654,TPP,9456
4370,0.128901969,0.46670858,0.008144908,0.089282072,0.170236277,0.082962928,0.217140636,0.188235226,0.122103784,0.082698413,0.047340662,0.899192717,0.901199467,0.869056154,0.580654107,0.804252823,0.618337144,0.444103667,0.312914078,TPP,5489
4371,0.011101907,0.465984824,0.01318381,0.08968601,0.202698532,0.149415758,0.193447592,0.135375891,0.146778848,0.06263558,0.019961788,0.519805783,0.668761674,0.960385045,0.534988296,0.832856366,0.683903114,0.333178183,0.156913145,TPP,5220
4372,0.074334403,0.552956178,0,0.16748699,0.256050582,0.138547329,0.159376219,0.14546225,0.089919351,0.028309546,0.014847734,0.525768067,0.828740099,0.459306674,0.469877953,0.844987245,0.47867474,0.592337768,0.361240134,TPP,9453
4373,0.165436953,0.525550197,0,0.129245051,0.146055642,0.1519156,0.179113713,0.16617037,0.16399793,0.037409066,0.026092628,0.951021668,0.88578644,0.94225392,0.460882735,0.900658372,0.522529178,0.691458476,0.42665516,TPP,8579
4374,0.130211594,0.544780609,0.104739412,0.062023415,0.397946061,0.301361243,0.139583769,0.063047402,0.022532504,-98,0.008897593,0.90674388,0.809715721,0.183176509,0.254466046,0.679957013,0.836027843,0.460965654,0.583010379,TPP,11451
4375,0.070114014,0.53489651,0.015919889,0.118652353,0.075361841,0.174302006,0.270336965,0.16453133,0.129268431,0.054431035,0.013116039,0.932932536,0.884953309,0.957747063,0.617975247,0.867068485,0.580380535,0.752191276,0.421769149,EMIS,5392
4376,0.190203029,0.517220089,0.061897709,0.119138752,0.132157339,0.15774015,0.241371352,0.127343418,0.109433094,0.061223445,0.051592449,0.858316607,0.821441066,0.812411764,0.556598345,0.876636862,0.495207069,0.621553806,0.689818619,EMIS,10469
4377,0.127195321,0.562699205,0.005105869,0.044792857,0.270686543,0.201252588,0.1235986,0.169223088,0.123292486,0.045314242,0.021839596,0.61291284,0.867690173,0.819144286,0.538809371,0.919229901,0.547776008,0.370774297,0.442409652,EMIS,18365
4378,0.277873934,0.465978948,0.01150252,0.12520435,0.065373375,0.153909929,0.196548683,0.203359136,0.135743074,0.102828172,0.017033282,0.989108918,0.86354618,0.887829743,0.438644627,0.84544866,0.5646507,0.601753514,0.59302043,EMIS,5879
4379,0.201220803,0.611377824,0,0.128851346,0.199064136,0.238836041,0.094854206,0.16194468,0.092532624,0.046607254,0.037309714,0.895327082,0.830512996,0.630399171,0.456621344,0.813102142,0.557981259,0.569602113,0.489065699,EMIS,13336
4380,0.128558953,0.450076618,0.020650897,0.095596383,0.081595992,0.098138513,0.209204397,0.196477042,0.166632224,0.103160597,0.049194853,0.684350354,0.695363443,0.893157279,0.547698353,0.911185105,0.51435667,0.462448258,0.268766021,EMIS,14059
4381,0.060442795,0.567724896,0.027167009,0.093475268,0.211726769,0.216339942,0.183862794,0.10593569,0.094731722,0.084690238,0.009237578,0.878858746,0.591348174,0.587379003,0.393403531,0.888115441,0.54755936,0.410112186,0.363334542,EMIS,8098
4382,0.176378662,0.440371667,0,0.080906166,0.138659097,0.162060468,0.147566386,0.178605017,0.154833638,0.117102076,0.020267153,0.904313203,0.889098758,0.922333797,0.397838046,0.920468405,0.438795234,0.686026674,0.544700866,EMIS,7357
4383,0.21939749,0.490370445,0,0.09455448,0.272933848,0.20948318,0.130932379,0.150620553,0.078709835,0.03345338,0.029312345,0.659671264,0.740788499,0.619608149,0.434558515,0.816069419,0.548796116,0.526152657,0.620022092,EMIS (I),26681
4384,0.124866132,0.407886247,0.043107333,0.043180917,0.105037334,0.156710169,0.1588988,0.166971313,0.180927875,0.148596083,0.039677509,0.957598074,0.881238102,0.990926621,0.580697755,0.889747185,0.563786282,0.770436084,0.336610888,EMIS,8576
4385,0.10782725,0.500063459,0.016592709,0.285820013,0.129083701,0.153925964,0.132125487,0.138842385,0.103919666,0.039457077,0.016825707,0.701716015,0.819865371,0.706205829,0.489901031,0.92284314,0.404279303,0.455206806,0.370852567,EMIS,17359
4386,0.072119252,0.420282435,0,0.079972458,0.083681535,0.133179121,0.212252218,0.19200226,0.181813775,0.066638508,0.050460125,0.944006408,0.852771288,0.939778908,0.508248626,0.942160433,0.55525104,0.90373437,0.351019906,EMIS,7106
4387,0.200962696,0.469068317,0.054167997,0.395913929,0.184158564,0.1864853,0.102639555,0.070462427,0.042871784,0.011268108,0.006200332,0.912791671,0.834013786,0.648330767,0.532913309,0.918255013,0.640638024,0.486100738,0.393041898,EMIS,19603
4388,0.171602133,0.519779031,0,0.082521635,0.192333979,0.139195548,0.178012298,0.147409051,0.131693579,0.097839073,0.030994836,0.949882031,0.797554773,0.881110529,0.551690172,0.899729478,0.45502837,0.837169777,0.709126173,EMIS,11021
4389,0.234767645,0.465704146,0.029060736,0.075371117,0.101750486,0.139333605,0.159160125,0.164518549,0.177925839,0.109511133,0.072429145,0.989117177,0.951624751,0.933698869,0.579706678,0.961918064,0.419276565,0.972848758,0.58695724,VISION,3968
4390,0.186619862,0.620080433,0.013105184,0.434913717,0.246742714,0.056356723,0.093658349,0.074692391,0.0444641,0.036380048,0.012791959,0.842884549,0.870570818,0.710159786,0.532234158,0.824842477,0.652121418,0.712606347,0.556331177,EMIS,16016
4391,0.135425174,0.523573244,0,0.088806618,0.188153253,0.173576755,0.146734052,0.169009311,0.122781617,0.079400079,0.031538315,0.768080079,0.767595869,0.870827381,0.439955984,0.870894617,0.482505301,0.515078549,0.727236562,EMIS,17698
4392,0.110862554,0.506243655,0.03443823,0.079519982,0.225757182,0.152670674,0.160433425,0.1303985,0.149952791,0.080166704,0.021100742,0.757488548,0.706587706,0.93218619,0.562337806,0.804127361,0.653143247,0.501038093,0.437077188,EMIS,15503
4393,0.172851306,0.468581736,0,0.153949901,0.108645521,0.102902768,0.184466729,0.174377632,0.140090151,0.096774492,0.038792807,0.943671916,0.928210445,0.907650492,0.414072316,0.887814217,0.419654427,0.58050859,0.464220317,EMIS,9008
4394,0.107754297,0.374683284,0.005806298,0.363590488,0.162300251,0.115437847,0.109172765,0.095398679,0.063329402,0.066642655,0.024127913,0.992532986,0.820345006,0.70082668,0.332037828,0.891704427,0.448291231,0.787690932,0.267065237,EMIS,9125
4395,0.067246528,0.459238588,0.103173736,0.03289106,0.152884536,0.098471709,0.196368736,0.18360482,0.183973267,0.092920049,0.058885823,0.981614984,0.928252967,0.859135695,0.581931639,0.880311169,0.526073818,0.775609716,0.285408385,EMIS,4928
